timestamp,asset_id,asset_type,sf6_pressure_bar,busbar_temp_c,busbar_delta_t,voltage_stability_pu,overall_status
2024-01-02 02:20:00,SUB-02,Substation,5.845,32.99,7.99,1.0096,Normal
2024-01-02 02:25:00,SUB-03,Substation,5.87,32.03,7.03,1.0131,Normal
2024-01-02 02:30:00,SUB-01,Substation,5.956,32.27,7.27,0.9974,Normal
2024-01-02 02:35:00,SUB-02,Substation,5.998,32.38,7.38,1.0024,Normal
2024-01-02 02:40:00,SUB-03,Substation,6.011,32.35,7.35,0.9918,Normal
2024-01-02 02:45:00,SUB-01,Substation,6.064,31.66,6.66,1.0089,Normal
2024-01-02 02:50:00,SUB-02,Substation,6.079,32.71,7.71,1.0085,Normal
2024-01-02 02:55:00,SUB-03,Substation,6.089,32.93,7.93,1.0035,Normal
2024-01-02 03:00:00,SUB-01,Substation,6.071,32.21,7.21,0.9945,Normal
2024-01-02 03:05:00,SUB-02,Substation,6.135,31.76,6.76,0.9881,Normal
2024-01-02 03:10:00,SUB-03,Substation,6.128,31.86,6.86,0.9876,Normal
2024-01-02 03:15:00,SUB-01,Substation,6.028,32.45,7.45,1.0023,Normal
2024-01-02 03:20:00,SUB-02,Substation,6.098,31.15,6.15,0.9989,Normal
2024-01-02 03:25:00,SUB-03,Substation,6.187,32.83,7.83,0.9992,Normal
2024-01-02 03:30:00,SUB-01,Substation,6.184,31.58,6.58,0.9893,Normal
2024-01-02 03:35:00,SUB-02,Substation,6.115,31.26,6.26,1.0032,Normal
2024-01-02 03:40:00,SUB-03,Substation,6.17,31.82,6.82,0.9979,Warning
2024-01-02 03:45:00,SUB-01,Substation,6.201,31.82,6.82,0.9992,Normal
2024-01-02 03:50:00,SUB-02,Substation,6.117,31.48,6.48,1.0019,Normal
2024-01-02 03:55:00,SUB-03,Substation,6.098,31.4,6.4,0.9955,Normal
2024-01-02 04:00:00,SUB-01,Substation,6.15,32.42,7.42,1.0023,Normal
2024-01-02 04:05:00,SUB-02,Substation,6.176,32.29,7.29,1.0129,Normal
2024-01-02 04:10:00,SUB-03,Substation,6.139,31.97,6.97,1.0001,Normal
2024-01-02 04:15:00,SUB-01,Substation,6.154,31.89,6.89,0.9973,Normal
2024-01-02 04:20:00,SUB-02,Substation,6.142,31.58,6.58,1.0005,Normal
2024-01-02 04:25:00,SUB-03,Substation,6.187,32.15,7.15,1.0025,Normal
2024-01-02 04:30:00,SUB-01,Substation,6.088,32.03,7.03,1.0056,Warning
2024-01-02 04:35:00,SUB-02,Substation,6.026,32.01,7.01,0.9975,Normal
2024-01-02 04:40:00,SUB-03,Substation,6.062,31.61,6.61,0.9907,Normal
2024-01-02 04:45:00,SUB-01,Substation,6.036,32.61,7.61,0.9958,Normal
2024-01-02 04:50:00,SUB-02,Substation,6.035,31.61,6.61,0.9975,Normal
2024-01-02 04:55:00,SUB-03,Substation,5.963,31.88,6.88,1.0098,Warning
2024-01-02 05:00:00,SUB-01,Substation,6.021,31.86,6.86,1.0158,Normal
2024-01-02 05:05:00,SUB-02,Substation,6.029,32.03,7.03,1.0123,Normal
2024-01-02 05:10:00,SUB-03,Substation,5.955,32.38,7.38,1.0022,Normal
2024-01-02 05:15:00,SUB-01,Substation,5.97,32.66,7.66,1.0067,Normal
2024-01-02 05:20:00,SUB-02,Substation,5.877,32.27,7.27,1.0139,Normal
2024-01-02 05:25:00,SUB-03,Substation,5.859,31.79,6.79,0.994,Normal
2024-01-02 05:30:00,SUB-01,Substation,5.845,31.72,6.72,1.0105,Normal
2024-01-02 05:35:00,SUB-02,Substation,5.819,32.61,7.61,0.9968,Normal
2024-01-02 05:40:00,SUB-03,Substation,5.853,31.01,6.01,0.9988,Normal
2024-01-02 05:45:00,SUB-01,Substation,5.889,31.57,6.57,0.997,Normal
2024-01-02 05:50:00,SUB-02,Substation,5.847,31.56,6.56,0.9903,Normal
2024-01-02 05:55:00,SUB-03,Substation,5.835,32.79,7.79,0.9959,Normal
2024-01-02 06:00:00,SUB-01,Substation,5.75,32.59,7.59,0.9987,Normal
2024-01-02 06:05:00,SUB-02,Substation,5.729,31.53,6.53,1.0031,Normal
2024-01-02 06:10:00,SUB-03,Substation,5.792,31.84,6.84,0.9988,Normal
2024-01-02 06:15:00,SUB-01,Substation,5.852,32.06,7.06,0.9951,Normal
2024-01-02 06:20:00,SUB-02,Substation,5.919,31.32,6.32,0.9997,Normal
2024-01-02 06:25:00,SUB-03,Substation,5.924,32.4,7.4,0.9946,Normal
2024-01-02 06:30:00,SUB-01,Substation,6.023,32.06,7.06,1.009,Normal
2024-01-02 06:35:00,SUB-02,Substation,6.003,31.96,6.96,1.0005,Warning
2024-01-02 06:40:00,SUB-03,Substation,5.933,32.02,7.02,0.9959,Normal
2024-01-02 06:45:00,SUB-01,Substation,5.883,31.58,6.58,0.9941,Normal
2024-01-02 06:50:00,SUB-02,Substation,5.923,32.15,7.15,1.0045,Normal
2024-01-02 06:55:00,SUB-03,Substation,5.944,32.34,7.34,0.9977,Normal
2024-01-02 07:00:00,SUB-01,Substation,5.877,32.46,7.46,1.0018,Normal
2024-01-02 07:05:00,SUB-02,Substation,5.83,32.03,7.03,0.98,Normal
2024-01-02 07:10:00,SUB-03,Substation,5.889,31.66,6.66,0.9909,Normal
2024-01-02 07:15:00,SUB-01,Substation,5.807,32.26,7.26,1.0006,Normal
2024-01-02 07:20:00,SUB-02,Substation,5.778,31.55,6.55,1.0018,Normal
2024-01-02 07:25:00,SUB-03,Substation,5.815,31.4,6.4,0.9937,Normal
2024-01-02 07:30:00,SUB-01,Substation,5.816,31.7,6.7,1.0032,Normal
2024-01-02 07:35:00,SUB-02,Substation,5.827,32.59,7.59,0.9965,Normal
2024-01-02 07:40:00,SUB-03,Substation,5.861,32.56,7.56,1.0003,Normal
2024-01-02 07:45:00,SUB-01,Substation,5.878,32.1,7.1,0.9996,Normal
2024-01-02 07:50:00,SUB-02,Substation,5.872,31.92,6.92,1.0026,Normal
2024-01-02 07:55:00,SUB-03,Substation,5.88,32.31,7.31,0.9947,Normal
2024-01-02 08:00:00,SUB-01,Substation,5.853,31.92,6.92,1.01,Normal
2024-01-02 08:05:00,SUB-02,Substation,5.956,32.07,7.07,1.0017,Normal
2024-01-02 08:10:00,SUB-03,Substation,5.885,32.49,7.49,0.997,Normal
2024-01-02 08:15:00,SUB-01,Substation,5.827,31.99,6.99,1.0049,Normal
2024-01-02 08:20:00,SUB-02,Substation,5.692,32.52,7.52,0.9858,Normal
2024-01-02 08:25:00,SUB-03,Substation,5.778,31.69,6.69,0.994,Normal
2024-01-02 08:30:00,SUB-01,Substation,5.762,31.95,6.95,0.9945,Normal
2024-01-02 08:35:00,SUB-02,Substation,5.801,32.28,7.28,1.001,Normal
2024-01-02 08:40:00,SUB-03,Substation,5.782,32.37,7.37,1.0057,Normal
2024-01-02 08:45:00,SUB-01,Substation,5.763,32.29,7.29,0.998,Normal
2024-01-02 08:50:00,SUB-02,Substation,5.762,32.04,7.04,0.9972,Normal
2024-01-02 08:55:00,SUB-03,Substation,5.71,31.43,6.43,1.0057,Normal
2024-01-02 09:00:00,SUB-01,Substation,5.749,31.96,6.96,0.991,Normal
2024-01-02 09:05:00,SUB-02,Substation,5.722,32.23,7.23,0.9987,Normal
2024-01-02 09:10:00,SUB-03,Substation,5.759,31.13,6.13,0.9918,Normal
2024-01-02 09:15:00,SUB-01,Substation,5.726,31.71,6.71,1.0013,Normal
2024-01-02 09:20:00,SUB-02,Substation,5.725,32.33,7.33,1.0045,Normal
2024-01-02 09:25:00,SUB-03,Substation,5.714,32.25,7.25,0.9998,Normal
2024-01-02 09:30:00,SUB-01,Substation,5.761,32.72,7.72,1.0042,Normal
2024-01-02 09:35:00,SUB-02,Substation,5.665,32.09,7.09,1.0034,Normal
2024-01-02 09:40:00,SUB-03,Substation,5.79,31.83,6.83,0.9997,Normal
2024-01-02 09:45:00,SUB-01,Substation,5.737,31.13,6.13,0.9977,Normal
2024-01-02 09:50:00,SUB-02,Substation,5.745,32.74,7.74,1.0009,Normal
2024-01-02 09:55:00,SUB-03,Substation,5.762,32.04,7.04,1.006,Warning
2024-01-02 10:00:00,SUB-01,Substation,5.814,32.15,7.15,0.9953,Normal
2024-01-02 10:05:00,SUB-02,Substation,5.879,32.01,7.01,0.9932,Warning
2024-01-02 10:10:00,SUB-03,Substation,5.883,32.08,7.08,0.995,Normal
2024-01-02 10:15:00,SUB-01,Substation,5.873,32.39,7.39,0.9969,Normal
2024-01-02 10:20:00,SUB-02,Substation,5.87,31.65,6.65,0.9993,Warning
2024-01-02 10:25:00,SUB-03,Substation,5.855,32.15,7.15,0.9928,Warning
2024-01-02 10:30:00,SUB-01,Substation,5.815,31.78,6.78,1.0006,Normal
2024-01-02 10:35:00,SUB-02,Substation,5.751,32.56,7.56,0.9848,Normal
2024-01-02 10:40:00,SUB-03,Substation,5.829,32.26,7.26,0.9977,Normal
2024-01-02 10:45:00,SUB-01,Substation,5.83,31.79,6.79,0.9959,Normal
2024-01-02 10:50:00,SUB-02,Substation,5.784,31.85,6.85,1.0037,Normal
2024-01-02 10:55:00,SUB-03,Substation,5.783,31.77,6.77,1.01,Normal
2024-01-02 11:00:00,SUB-01,Substation,5.839,32.26,7.26,1.0012,Normal
2024-01-02 11:05:00,SUB-02,Substation,5.911,31.93,6.93,1.0071,Normal
2024-01-02 11:10:00,SUB-03,Substation,5.95,32.56,7.56,0.993,Normal
2024-01-02 11:15:00,SUB-01,Substation,5.896,31.71,6.71,1.0038,Normal
2024-01-02 11:20:00,SUB-02,Substation,5.922,32.39,7.39,0.9982,Normal
2024-01-02 11:25:00,SUB-03,Substation,5.905,31.69,6.69,1.0005,Normal
2024-01-02 11:30:00,SUB-01,Substation,5.975,32.62,7.62,1.0002,Normal
2024-01-02 11:35:00,SUB-02,Substation,5.936,31.47,6.47,1.0007,Normal
2024-01-02 11:40:00,SUB-03,Substation,5.879,32.33,7.33,0.9994,Normal
2024-01-02 11:45:00,SUB-01,Substation,5.88,32.53,7.53,1.0052,Normal
2024-01-02 11:50:00,SUB-02,Substation,5.885,31.97,6.97,1.0003,Normal
2024-01-02 11:55:00,SUB-03,Substation,5.849,31.23,6.23,1.0073,Normal
2024-01-02 12:00:00,SUB-01,Substation,5.772,31.86,6.86,0.9976,Normal
2024-01-02 12:05:00,SUB-02,Substation,5.826,31.77,6.77,1.0027,Normal
2024-01-02 12:10:00,SUB-03,Substation,5.819,31.53,6.53,0.9941,Normal
2024-01-02 12:15:00,SUB-01,Substation,5.862,31.98,6.98,0.9962,Normal
2024-01-02 12:20:00,SUB-02,Substation,5.875,32.14,7.14,0.9965,Normal
2024-01-02 12:25:00,SUB-03,Substation,5.876,32.67,7.67,1.0042,Normal
2024-01-02 12:30:00,SUB-01,Substation,5.857,32.29,7.29,0.9964,Normal
2024-01-02 12:35:00,SUB-02,Substation,5.893,33.01,8.01,0.9974,Normal
2024-01-02 12:40:00,SUB-03,Substation,5.919,31.7,6.7,1.0042,Normal
2024-01-02 12:45:00,SUB-01,Substation,5.897,32.08,7.08,0.9951,Normal
2024-01-02 12:50:00,SUB-02,Substation,5.921,32.92,7.92,1.0059,Normal
2024-01-02 12:55:00,SUB-03,Substation,5.882,32.0,7.0,1.0144,Normal
2024-01-02 13:00:00,SUB-01,Substation,5.922,32.34,7.34,0.9999,Normal
2024-01-02 13:05:00,SUB-02,Substation,5.905,32.96,7.96,1.004,Warning
2024-01-02 13:10:00,SUB-03,Substation,5.868,32.26,7.26,0.9977,Warning
2024-01-02 13:15:00,SUB-01,Substation,5.739,32.02,7.02,0.9975,Normal
2024-01-02 13:20:00,SUB-02,Substation,5.759,32.6,7.6,0.9903,Normal
2024-01-02 13:25:00,SUB-03,Substation,5.702,32.57,7.57,0.9947,Normal
2024-01-02 13:30:00,SUB-01,Substation,5.698,31.98,6.98,0.9982,Normal
2024-01-02 13:35:00,SUB-02,Substation,5.653,31.78,6.78,1.0041,Warning
2024-01-02 13:40:00,SUB-03,Substation,5.64,32.0,7.0,0.996,Normal
2024-01-02 13:45:00,SUB-01,Substation,5.664,32.06,7.06,0.9958,Normal
2024-01-02 13:50:00,SUB-02,Substation,5.706,31.77,6.77,0.991,Normal
2024-01-02 13:55:00,SUB-03,Substation,5.714,31.81,6.81,1.003,Normal
2024-01-02 14:00:00,SUB-01,Substation,5.733,32.02,7.02,1.0109,Normal
2024-01-02 14:05:00,SUB-02,Substation,5.696,33.1,8.1,0.9972,Normal
2024-01-02 14:10:00,SUB-03,Substation,5.659,31.65,6.65,1.0068,Normal
2024-01-02 14:15:00,SUB-01,Substation,5.648,32.14,7.14,1.0068,Normal
2024-01-02 14:20:00,SUB-02,Substation,5.702,32.17,7.17,0.9988,Normal
2024-01-02 14:25:00,SUB-03,Substation,5.717,31.92,6.92,1.0026,Normal
2024-01-02 14:30:00,SUB-01,Substation,5.722,31.91,6.91,1.0073,Normal
2024-01-02 14:35:00,SUB-02,Substation,5.682,31.45,6.45,1.0073,Normal
2024-01-02 14:40:00,SUB-03,Substation,5.744,31.21,6.21,1.0009,Normal
2024-01-02 14:45:00,SUB-01,Substation,5.794,31.86,6.86,0.9909,Normal
2024-01-02 14:50:00,SUB-02,Substation,5.868,31.13,6.13,0.9934,Normal
2024-01-02 14:55:00,SUB-03,Substation,5.878,32.02,7.02,0.9964,Normal
2024-01-02 15:00:00,SUB-01,Substation,5.949,31.56,6.56,1.0081,Normal
2024-01-02 15:05:00,SUB-02,Substation,6.018,31.48,6.48,1.0041,Normal
2024-01-02 15:10:00,SUB-03,Substation,6.039,31.63,6.63,0.9933,Normal
2024-01-02 15:15:00,SUB-01,Substation,5.962,31.75,6.75,1.0037,Warning
2024-01-02 15:20:00,SUB-02,Substation,5.972,31.42,6.42,1.0017,Normal
2024-01-02 15:25:00,SUB-03,Substation,5.956,31.6,6.6,0.9953,Normal
2024-01-02 15:30:00,SUB-01,Substation,6.02,32.17,7.17,1.013,Normal
2024-01-02 15:35:00,SUB-02,Substation,6.011,31.62,6.62,1.0043,Normal
2024-01-02 15:40:00,SUB-03,Substation,6.042,31.87,6.87,0.9972,Normal
2024-01-02 15:45:00,SUB-01,Substation,6.06,32.45,7.45,0.9949,Normal
2024-01-02 15:50:00,SUB-02,Substation,6.125,31.52,6.52,1.0028,Warning
2024-01-02 15:55:00,SUB-03,Substation,6.131,32.67,7.67,1.0045,Normal
2024-01-02 16:00:00,SUB-01,Substation,6.097,31.41,6.41,0.9963,Normal
2024-01-02 16:05:00,SUB-02,Substation,6.118,32.41,7.41,1.0095,Normal
2024-01-02 16:10:00,SUB-03,Substation,6.128,32.1,7.1,0.9965,Normal
2024-01-02 16:15:00,SUB-01,Substation,6.116,32.69,7.69,0.9996,Normal
2024-01-02 16:20:00,SUB-02,Substation,6.145,31.75,6.75,0.9954,Normal
2024-01-02 16:25:00,SUB-03,Substation,6.111,31.5,6.5,1.017,Normal
2024-01-02 16:30:00,SUB-01,Substation,6.127,32.6,7.6,0.9961,Normal
2024-01-02 16:35:00,SUB-02,Substation,6.144,32.73,7.73,1.0032,Normal
2024-01-02 16:40:00,SUB-03,Substation,6.137,32.2,7.2,0.9957,Normal
2024-01-02 16:45:00,SUB-01,Substation,6.044,31.78,6.78,0.9997,Normal
2024-01-02 16:50:00,SUB-02,Substation,6.092,31.17,6.17,0.9971,Normal
2024-01-02 16:55:00,SUB-03,Substation,6.034,32.0,7.0,1.0079,Normal
2024-01-02 17:00:00,SUB-01,Substation,6.027,31.74,6.74,1.0049,Normal
2024-01-02 17:05:00,SUB-02,Substation,6.092,31.13,6.13,1.007,Normal
2024-01-02 17:10:00,SUB-03,Substation,6.104,31.62,6.62,1.0008,Normal
2024-01-02 17:15:00,SUB-01,Substation,6.066,32.17,7.17,1.0013,Normal
2024-01-02 17:20:00,SUB-02,Substation,6.087,31.96,6.96,0.9926,Normal
2024-01-02 17:25:00,SUB-03,Substation,6.049,31.63,6.63,1.006,Normal
2024-01-02 17:30:00,SUB-01,Substation,6.095,31.75,6.75,0.9994,Normal
2024-01-02 17:35:00,SUB-02,Substation,5.967,31.37,6.37,1.0052,Normal
2024-01-02 17:40:00,SUB-03,Substation,5.96,31.45,6.45,1.0055,Normal
2024-01-02 17:45:00,SUB-01,Substation,5.929,31.55,6.55,1.0061,Normal
2024-01-02 17:50:00,SUB-02,Substation,5.945,32.0,7.0,0.9966,Normal
2024-01-02 17:55:00,SUB-03,Substation,5.895,32.67,7.67,0.9996,Warning
2024-01-02 18:00:00,SUB-01,Substation,5.997,31.85,6.85,1.0055,Normal
2024-01-02 18:05:00,SUB-02,Substation,5.98,31.38,6.38,0.9848,Normal
2024-01-02 18:10:00,SUB-03,Substation,5.998,32.49,7.49,0.995,Normal
2024-01-02 18:15:00,SUB-01,Substation,6.034,32.36,7.36,1.0003,Normal
2024-01-02 18:20:00,SUB-02,Substation,6.041,31.51,6.51,1.0036,Normal
2024-01-02 18:25:00,SUB-03,Substation,6.083,31.83,6.83,0.9935,Normal
2024-01-02 18:30:00,SUB-01,Substation,5.94,31.56,6.56,0.9896,Normal
2024-01-02 18:35:00,SUB-02,Substation,5.977,32.17,7.17,0.9944,Normal
2024-01-02 18:40:00,SUB-03,Substation,5.97,31.99,6.99,0.9989,Normal
2024-01-02 18:45:00,SUB-01,Substation,5.969,31.6,6.6,0.9909,Normal
2024-01-02 18:50:00,SUB-02,Substation,6.027,33.06,8.06,0.9997,Normal
2024-01-02 18:55:00,SUB-03,Substation,5.973,32.77,7.77,1.007,Normal
2024-01-02 19:00:00,SUB-01,Substation,5.903,31.87,6.87,1.0011,Normal
2024-01-02 19:05:00,SUB-02,Substation,5.952,32.06,7.06,1.0111,Normal
2024-01-02 19:10:00,SUB-03,Substation,5.94,32.35,7.35,0.9952,Normal
2024-01-02 19:15:00,SUB-01,Substation,5.94,32.15,7.15,1.0048,Normal
2024-01-02 19:20:00,SUB-02,Substation,5.904,31.51,6.51,1.003,Normal
2024-01-02 19:25:00,SUB-03,Substation,5.885,32.57,7.57,0.9949,Normal
2024-01-02 19:30:00,SUB-01,Substation,5.92,31.7,6.7,1.007,Normal
2024-01-02 19:35:00,SUB-02,Substation,5.902,31.85,6.85,0.9941,Normal
2024-01-02 19:40:00,SUB-03,Substation,5.844,32.37,7.37,1.0035,Normal
2024-01-02 19:45:00,SUB-01,Substation,5.816,32.04,7.04,1.0067,Normal
2024-01-02 19:50:00,SUB-02,Substation,5.831,32.5,7.5,0.9995,Normal
2024-01-02 19:55:00,SUB-03,Substation,5.926,32.83,7.83,1.0095,Normal
2024-01-02 20:00:00,SUB-01,Substation,5.885,31.17,6.17,0.9938,Normal
2024-01-02 20:05:00,SUB-02,Substation,5.828,31.05,6.05,0.9981,Normal
2024-01-02 20:10:00,SUB-03,Substation,5.788,31.49,6.49,0.9951,Normal
2024-01-02 20:15:00,SUB-01,Substation,5.76,32.46,7.46,0.9895,Normal
2024-01-02 20:20:00,SUB-02,Substation,5.839,32.05,7.05,1.0007,Normal
2024-01-02 20:25:00,SUB-03,Substation,5.824,31.97,6.97,1.0008,Normal
2024-01-02 20:30:00,SUB-01,Substation,5.834,31.06,6.06,0.9951,Normal
2024-01-02 20:35:00,SUB-02,Substation,5.96,32.65,7.65,0.9928,Normal
2024-01-02 20:40:00,SUB-03,Substation,5.964,32.7,7.7,0.9916,Normal
2024-01-02 20:45:00,SUB-01,Substation,6.019,31.36,6.36,0.9943,Normal
2024-01-02 20:50:00,SUB-02,Substation,6.026,32.47,7.47,0.9967,Normal
2024-01-02 20:55:00,SUB-03,Substation,5.968,32.15,7.15,1.0004,Warning
2024-01-02 21:00:00,SUB-01,Substation,5.951,31.98,6.98,1.0076,Normal
2024-01-02 21:05:00,SUB-02,Substation,5.947,32.32,7.32,0.9931,Normal
2024-01-02 21:10:00,SUB-03,Substation,5.941,31.88,6.88,1.0105,Normal
2024-01-02 21:15:00,SUB-01,Substation,5.924,32.13,7.13,0.991,Normal
2024-01-02 21:20:00,SUB-02,Substation,5.806,31.4,6.4,1.0053,Normal
2024-01-02 21:25:00,SUB-03,Substation,5.777,32.3,7.3,0.9945,Normal
2024-01-02 21:30:00,SUB-01,Substation,5.862,32.31,7.31,1.0096,Normal
2024-01-02 21:35:00,SUB-02,Substation,5.895,32.61,7.61,1.0096,Normal
2024-01-02 21:40:00,SUB-03,Substation,5.962,32.23,7.23,0.9989,Normal
2024-01-02 21:45:00,SUB-01,Substation,6.064,31.83,6.83,0.9999,Normal
2024-01-02 21:50:00,SUB-02,Substation,6.037,31.63,6.63,0.9978,Normal
2024-01-02 21:55:00,SUB-03,Substation,5.972,32.54,7.54,0.9903,Normal
2024-01-02 22:00:00,SUB-01,Substation,6.006,31.35,6.35,1.005,Normal
2024-01-02 22:05:00,SUB-02,Substation,5.936,31.85,6.85,0.9884,Normal
2024-01-02 22:10:00,SUB-03,Substation,5.959,31.97,6.97,0.9988,Normal
2024-01-02 22:15:00,SUB-01,Substation,5.896,31.82,6.82,1.0041,Normal
2024-01-02 22:20:00,SUB-02,Substation,5.902,31.44,6.44,1.0001,Normal
2024-01-02 22:25:00,SUB-03,Substation,5.809,31.91,6.91,1.0002,Normal
2024-01-02 22:30:00,SUB-01,Substation,5.939,31.27,6.27,0.9969,Normal
2024-01-02 22:35:00,SUB-02,Substation,5.944,32.01,7.01,1.0032,Normal
2024-01-02 22:40:00,SUB-03,Substation,5.877,32.78,7.78,1.0048,Normal
2024-01-02 22:45:00,SUB-01,Substation,5.835,32.19,7.19,1.0076,Warning
2024-01-02 22:50:00,SUB-02,Substation,5.907,31.87,6.87,1.0093,Normal
2024-01-02 22:55:00,SUB-03,Substation,5.864,32.47,7.47,0.9973,Normal
2024-01-02 23:00:00,SUB-01,Substation,5.835,32.81,7.81,1.0027,Normal
2024-01-02 23:05:00,SUB-02,Substation,5.835,32.92,7.92,1.0018,Normal
2024-01-02 23:10:00,SUB-03,Substation,5.865,31.76,6.76,0.9954,Normal
2024-01-02 23:15:00,SUB-01,Substation,5.87,31.85,6.85,0.9966,Normal
2024-01-02 23:20:00,SUB-02,Substation,5.807,32.53,7.53,0.9998,Normal
2024-01-02 23:25:00,SUB-03,Substation,5.786,31.32,6.32,1.0013,Warning
2024-01-02 23:30:00,SUB-01,Substation,5.813,32.05,7.05,0.9972,Normal
2024-01-02 23:35:00,SUB-02,Substation,5.831,32.11,7.11,0.9997,Normal
2024-01-02 23:40:00,SUB-03,Substation,5.789,32.27,7.27,1.0034,Normal
2024-01-02 23:45:00,SUB-01,Substation,5.707,32.15,7.15,0.9922,Normal
2024-01-02 23:50:00,SUB-02,Substation,5.654,32.89,7.89,0.9907,Normal
2024-01-02 23:55:00,SUB-03,Substation,5.741,31.95,6.95,0.9934,Normal
2024-01-03 00:00:00,SUB-01,Substation,5.694,32.17,7.17,1.0008,Normal
2024-01-03 00:05:00,SUB-02,Substation,5.744,31.93,6.93,1.0091,Normal
2024-01-03 00:10:00,SUB-03,Substation,5.73,32.47,7.47,0.998,Normal
2024-01-03 00:15:00,SUB-01,Substation,5.733,32.34,7.34,1.0094,Normal
2024-01-03 00:20:00,SUB-02,Substation,5.738,32.46,7.46,0.9992,Normal
2024-01-03 00:25:00,SUB-03,Substation,5.706,31.33,6.33,1.0019,Normal
2024-01-03 00:30:00,SUB-01,Substation,5.662,32.28,7.28,0.9954,Normal
2024-01-03 00:35:00,SUB-02,Substation,5.741,32.01,7.01,0.9995,Normal
2024-01-03 00:40:00,SUB-03,Substation,5.691,32.58,7.58,1.0111,Normal
2024-01-03 00:45:00,SUB-01,Substation,5.779,32.49,7.49,0.9995,Normal
2024-01-03 00:50:00,SUB-02,Substation,5.813,32.48,7.48,1.0039,Normal
2024-01-03 00:55:00,SUB-03,Substation,5.83,31.97,6.97,1.0126,Normal
2024-01-03 01:00:00,SUB-01,Substation,5.852,31.69,6.69,1.0036,Normal
2024-01-03 01:05:00,SUB-02,Substation,5.833,32.35,7.35,0.9983,Normal
2024-01-03 01:10:00,SUB-03,Substation,5.855,32.23,7.23,1.0057,Normal
2024-01-03 01:15:00,SUB-01,Substation,5.83,32.1,7.1,1.0028,Normal
2024-01-03 01:20:00,SUB-02,Substation,5.919,32.04,7.04,1.0048,Normal
2024-01-03 01:25:00,SUB-03,Substation,5.99,31.9,6.9,0.9981,Normal
2024-01-03 01:30:00,SUB-01,Substation,5.957,32.01,7.01,1.0071,Normal
2024-01-03 01:35:00,SUB-02,Substation,5.955,31.27,6.27,0.9945,Normal
2024-01-03 01:40:00,SUB-03,Substation,6.009,32.96,7.96,1.0017,Normal
2024-01-03 01:45:00,SUB-01,Substation,5.928,31.83,6.83,1.0048,Normal
2024-01-03 01:50:00,SUB-02,Substation,5.938,31.67,6.67,0.9874,Normal
2024-01-03 01:55:00,SUB-03,Substation,5.931,32.15,7.15,0.9956,Normal
2024-01-03 02:00:00,SUB-01,Substation,5.874,32.04,7.04,1.002,Normal
2024-01-03 02:05:00,SUB-02,Substation,5.843,32.06,7.06,0.9897,Warning
2024-01-03 02:10:00,SUB-03,Substation,5.874,32.01,7.01,1.0027,Normal
2024-01-03 02:15:00,SUB-01,Substation,5.799,31.41,6.41,0.9909,Normal
2024-01-03 02:20:00,SUB-02,Substation,5.719,31.55,6.55,1.0045,Normal
2024-01-03 02:25:00,SUB-03,Substation,5.652,31.16,6.16,1.005,Normal
2024-01-03 02:30:00,SUB-01,Substation,5.681,32.16,7.16,0.9985,Normal
2024-01-03 02:35:00,SUB-02,Substation,5.744,31.38,6.38,0.9952,Normal
2024-01-03 02:40:00,SUB-03,Substation,5.771,32.33,7.33,1.0075,Normal
2024-01-03 02:45:00,SUB-01,Substation,5.788,31.57,6.57,1.0069,Normal
2024-01-03 02:50:00,SUB-02,Substation,5.832,32.29,7.29,1.0,Normal
2024-01-03 02:55:00,SUB-03,Substation,5.862,31.69,6.69,0.9965,Normal
2024-01-03 03:00:00,SUB-01,Substation,5.813,32.77,7.77,1.0011,Normal
2024-01-03 03:05:00,SUB-02,Substation,5.821,32.56,7.56,1.0014,Normal
2024-01-03 03:10:00,SUB-03,Substation,5.806,31.81,6.81,1.0035,Normal
2024-01-03 03:15:00,SUB-01,Substation,5.762,32.91,7.91,0.9961,Normal
2024-01-03 03:20:00,SUB-02,Substation,5.777,32.38,7.38,1.0011,Warning
2024-01-03 03:25:00,SUB-03,Substation,5.761,31.39,6.39,0.9912,Normal
2024-01-03 03:30:00,SUB-01,Substation,5.802,31.81,6.81,1.0021,Normal
2024-01-03 03:35:00,SUB-02,Substation,5.806,32.37,7.37,0.9906,Normal
2024-01-03 03:40:00,SUB-03,Substation,5.779,32.27,7.27,0.9993,Normal
2024-01-03 03:45:00,SUB-01,Substation,5.77,32.0,7.0,1.0035,Normal
2024-01-03 03:50:00,SUB-02,Substation,5.758,32.73,7.73,1.0018,Normal
2024-01-03 03:55:00,SUB-03,Substation,5.779,31.43,6.43,0.9989,Normal
2024-01-03 04:00:00,SUB-01,Substation,5.804,32.36,7.36,1.0053,Normal
2024-01-03 04:05:00,SUB-02,Substation,5.783,32.28,7.28,0.9969,Normal
2024-01-03 04:10:00,SUB-03,Substation,5.793,31.43,6.43,1.0035,Normal
2024-01-03 04:15:00,SUB-01,Substation,5.787,31.49,6.49,1.0042,Normal
2024-01-03 04:20:00,SUB-02,Substation,5.819,32.29,7.29,0.9972,Normal
2024-01-03 04:25:00,SUB-03,Substation,5.775,31.95,6.95,1.0012,Normal
2024-01-03 04:30:00,SUB-01,Substation,5.752,31.74,6.74,0.9917,Normal
2024-01-03 04:35:00,SUB-02,Substation,5.707,31.98,6.98,1.0004,Normal
2024-01-03 04:40:00,SUB-03,Substation,5.755,32.57,7.57,0.9953,Normal
